query_name,chromosome,position,reference_end,length,cigar,coverage
SRR14041381.3997669,NW_003528295.1,365625,365704,-3651,21M1D31M2D4M1D19M50H,16300
SRR14041381.4424840,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.4640256,NW_003528295.1,365625,365704,-3575,21M1D31M2D4M1D19M50H,16300
SRR14041381.4878909,NW_003528295.1,365625,365704,-3593,21M1D31M2D4M1D19M50H,16300
SRR14041381.5441334,NW_003528295.1,365625,365704,-3603,21M1D31M2D4M1D19M50H,16300
SRR14041381.5679284,NW_003528295.1,365625,365704,-3606,21M1D31M2D4M1D19M50H,16300
SRR14041381.5712332,NW_003528295.1,365625,365704,-3612,21M1D31M2D4M1D19M50H,16300
SRR14041381.6001023,NW_003528295.1,365625,365704,-3604,21M1D31M2D4M1D19M50H,16300
SRR14041381.6063828,NW_003528295.1,365625,365704,-3607,21M1D31M2D4M1D19M50H,16300
SRR14041381.6299237,NW_003528295.1,365625,365704,-3612,21M1D31M2D4M1D19M50H,16300
SRR14041381.6356471,NW_003528295.1,365625,365704,-3600,21M1D31M2D4M1D19M50H,16300
SRR14041381.6553292,NW_003528295.1,365625,365704,-3588,21M1D31M2D4M1D19M50H,16300
SRR14041381.6747544,NW_003528295.1,365625,365704,-3656,21M1D31M2D4M1D19M50H,16300
SRR14041381.6979231,NW_003528295.1,365625,365704,-3601,21M1D31M2D4M1D19M50H,16300
SRR14041381.6981319,NW_003528295.1,365625,365704,-3627,21M1D31M2D4M1D19M50H,16300
SRR14041381.7097213,NW_003528295.1,365625,365704,-3649,15M1D37M2D4M1D19M50H,16300
SRR14041381.7263193,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.7715950,NW_003528295.1,365625,365704,-3708,21M1D31M2D4M1D19M47H,16300
SRR14041381.7728699,NW_003528295.1,365625,365704,-3590,21M1D31M2D4M1D19M50H,16300
SRR14041381.8143950,NW_003528295.1,365625,365718,-3602,21M1D31M2D4M1D21M2D10M38H,16300
SRR14041381.8631674,NW_003528295.1,365625,365704,-3615,21M1D31M2D4M1D19M50H,16300
SRR14041381.8651151,NW_003528295.1,365625,365704,-3585,21M1D31M2D4M1D19M50H,16300
SRR14041381.8992372,NW_003528295.1,365625,365704,-3648,21M1D31M2D4M1D19M50H,16300
SRR14041381.9058838,NW_003528295.1,365625,365700,-3684,54S21M1D31M2D4M1D15M,16300
SRR14041381.9106949,NW_003528295.1,365625,365704,-3590,21M1D31M2D4M1D19M50H,16300
SRR14041381.9116050,NW_003528295.1,365625,365704,-3656,21M1D31M2D4M1D19M50H,16300
SRR14041381.9183721,NW_003528295.1,365625,365704,-3598,21M1D31M2D4M1D19M50H,16300
SRR14041381.9539056,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.9582566,NW_003528295.1,365625,365704,-3588,21M1D31M2D4M1D19M50H,16300
SRR14041381.9704750,NW_003528295.1,365625,365704,-3595,21M1D31M2D4M1D19M50H,16300
SRR14041381.9744602,NW_003528295.1,365625,365704,-3610,21M1D31M2D4M1D19M50H,16300
SRR14041381.9866126,NW_003528295.1,365625,365704,-3592,21M1D31M2D4M1D19M50H,16300
SRR14041381.10006102,NW_003528295.1,365625,365704,-3582,21M1D31M2D4M1D19M50H,16300
SRR14041381.10102996,NW_003528295.1,365625,365704,-3608,21M1D31M2D4M1D19M50H,16300
SRR14041381.10173061,NW_003528295.1,365625,365704,-3601,21M1D31M2D4M1D19M50H,16300
SRR14041381.10720432,NW_003528295.1,365625,365704,-3596,21M1D31M2D4M1D19M50H,16300
SRR14041381.11029379,NW_003528295.1,365625,365704,-3635,21M1D31M2D4M1D19M50H,16300
SRR14041381.11208694,NW_003528295.1,365625,365704,-3656,21M1D31M2D4M1D19M50H,16300
SRR14041381.11811789,NW_003528295.1,365625,365704,-3578,21M1D31M2D4M1D19M50H,16300
SRR14041381.11959243,NW_003528295.1,365625,365704,-3592,21M1D31M2D4M1D19M50H,16300
SRR14041381.12268095,NW_003528295.1,365625,365704,-3589,23M1D29M2D4M1D19M50H,16300
SRR14041381.12438434,NW_003528295.1,365625,365704,-3606,21M1D20M1D15M2D19M50H,16300
SRR14041381.13032880,NW_003528295.1,365625,365704,-3584,21M1D31M2D4M1D19M50H,16300
SRR14041381.13080195,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.13105192,NW_003528295.1,365625,365704,-3615,21M1D31M2D4M1D19M50H,16300
SRR14041381.13151468,NW_003528295.1,365625,365704,-3660,21M1D31M2D4M1D19M50H,16300
SRR14041381.13173741,NW_003528295.1,365625,365704,-3637,21M1D31M2D4M1D19M50H,16300
SRR14041381.13236552,NW_003528295.1,365625,365704,-3589,21M1D31M2D4M1D19M50H,16300
SRR14041381.13282095,NW_003528295.1,365625,365704,-3608,21M1D31M2D4M1D19M50H,16300
SRR14041381.13341292,NW_003528295.1,365625,365698,-3668,56S21M1D31M2D4M1D13M,16300
SRR14041381.13461384,NW_003528295.1,365625,365704,-3638,21M1D31M2D4M1D19M50H,16300
SRR14041381.13556155,NW_003528295.1,365625,365704,-3649,21M1D33M3D21M50H,16300
SRR14041381.13579229,NW_003528295.1,365625,365704,-3600,21M1D31M2D4M1D19M50H,16300
SRR14041381.13965980,NW_003528295.1,365625,365704,-3609,21M1D31M2D4M1D19M50H,16300
SRR14041381.13976244,NW_003528295.1,365625,365704,-3638,21M1D31M2D4M1D19M50H,16300
SRR14041381.14085319,NW_003528295.1,365625,365704,-3600,21M1D31M2D4M1D19M50H,16300
SRR14041381.14156707,NW_003528295.1,365625,365706,-3709,48S21M1D31M2D4M1D21M,16300
SRR14041381.14205029,NW_003528295.1,365625,365704,-3616,21M1D31M2D4M1D19M50H,16300
SRR14041381.14353294,NW_003528295.1,365625,365704,-3649,21M1D25M2D10M1D19M50H,16300
SRR14041381.14423158,NW_003528295.1,365625,365704,-3622,21M1D31M2D4M1D19M50H,16300
SRR14041381.14477983,NW_003528295.1,365625,365704,-3635,21M1D31M2D4M1D19M50H,16300
SRR14041381.14759040,NW_003528295.1,365625,365704,-3690,23M1D29M2D4M1D19M50H,16300
SRR14041381.14979449,NW_003528295.1,365625,365704,-3636,21M1D31M2D4M1D19M50H,16300
SRR14041381.15114255,NW_003528295.1,365625,365704,-3633,21M1D30M3D4M1D19M51H,16300
SRR14041381.15186796,NW_003528295.1,365625,365704,-3600,21M1D31M2D4M1D19M50H,16300
SRR14041381.15449004,NW_003528295.1,365625,365704,-3616,21M1D31M2D4M1D19M50H,16300
SRR14041381.16502854,NW_003528295.1,365625,365704,-3576,21M1D31M2D4M1D19M50H,16300
SRR14041381.16933014,NW_003528295.1,365625,365704,-3594,21M1D31M2D4M1D19M50H,16300
SRR14041381.16994281,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.17185034,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.17285887,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.17319489,NW_003528295.1,365625,365704,-3588,21M1D20M1D15M2D19M50H,16300
SRR14041381.17320471,NW_003528295.1,365625,365704,-3599,21M1D30M3D4M1D19M51H,16300
SRR14041381.17414659,NW_003528295.1,365625,365704,-3593,21M1D31M2D4M1D19M50H,16300
SRR14041381.17972757,NW_003528295.1,365625,365704,-3708,21M1D31M2D4M1D19M47H,16300
SRR14041381.18049851,NW_003528295.1,365625,365704,-3582,21M1D31M2D4M1D19M50H,16300
SRR14041381.18127344,NW_003528295.1,365625,365704,-3670,21M1D31M2D4M1D19M50H,16300
SRR14041381.18211163,NW_003528295.1,365625,365704,-3585,21M1D31M2D4M1D19M50H,16300
SRR14041381.18295597,NW_003528295.1,365625,365704,-3628,21M1D31M2D4M1D19M50H,16300
SRR14041381.18348376,NW_003528295.1,365625,365704,-3584,21M1D31M2D4M1D19M50H,16300
SRR14041381.18481523,NW_003528295.1,365625,365704,-3609,21M1D31M2D4M1D19M50H,16300
SRR14041381.18566701,NW_003528295.1,365625,365704,-3629,21M1D31M2D4M1D19M50H,16300
SRR14041381.18655218,NW_003528295.1,365625,365704,-3602,21M1D31M2D4M1D19M50H,16300
SRR14041381.18680382,NW_003528295.1,365625,365704,-3630,21M1D33M3D21M50H,16300
SRR14041381.18919251,NW_003528295.1,365625,365704,-3580,21M1D31M2D4M1D19M50H,16300
SRR14041381.19185565,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.19483343,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.19689414,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.19781765,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.19792116,NW_003528295.1,365625,365704,-3575,21M1D31M2D4M1D19M50H,16300
SRR14041381.19989736,NW_003528295.1,365625,365697,-3663,57S21M1D31M2D4M1D12M,16300
SRR14041381.20277854,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.20529874,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.20555957,NW_003528295.1,365625,365704,-3600,21M1D31M2D4M1D19M50H,16300
SRR14041381.20580244,NW_003528295.1,365625,365704,-3653,21M1D31M3D23M50H,16300
SRR14041381.20835022,NW_003528295.1,365625,365704,-3615,21M1D31M2D4M1D19M50H,16300
SRR14041381.20905958,NW_003528295.1,365625,365704,-3634,21M1D31M2D4M1D19M50H,16300
SRR14041381.21294774,NW_003528295.1,365625,365704,-3635,21M1D31M2D4M1D19M50H,16300
SRR14041381.21510801,NW_003528295.1,365625,365704,-3594,21M1D31M2D4M1D19M50H,16300
SRR14041381.21872251,NW_003528295.1,365625,365704,-3602,21M1D31M2D4M1D19M50H,16300
SRR14041381.21924681,NW_003528295.1,365625,365704,-3650,21M1D31M2D4M1D19M50H,16300
SRR14041381.21965605,NW_003528295.1,365625,365704,-3608,21M1D31M2D4M1D19M50H,16300
SRR14041381.22208743,NW_003528295.1,365625,365704,-3608,21M1D31M2D4M1D19M50H,16300
SRR14041381.22310839,NW_003528295.1,365625,365704,-3615,21M1D31M2D4M1D19M50H,16300
SRR14041381.22431163,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.22549502,NW_003528295.1,365625,365704,-3593,21M1D31M2D4M1D19M50H,16300
SRR14041381.22657922,NW_003528295.1,365625,365704,-3601,21M1D31M2D4M1D19M50H,16300
SRR14041381.22733294,NW_003528295.1,365625,365704,-3617,21M1D31M2D4M1D19M50H,16300
SRR14041381.22842886,NW_003528295.1,365625,365704,-3597,21M1D31M2D4M1D19M50H,16300
SRR14041381.22915860,NW_003528295.1,365625,365704,-3631,21M1D30M3D4M1D19M51H,16300
SRR14041381.23218250,NW_003528295.1,365625,365704,-3650,21M1D31M2D4M1D19M50H,16300
SRR14041381.23252964,NW_003528295.1,365625,365704,-3616,21M1D31M2D4M1D19M50H,16300
SRR14041381.23317600,NW_003528295.1,365625,365704,-3615,21M1D31M2D4M1D19M50H,16300
SRR14041381.23335129,NW_003528295.1,365625,365704,-3627,21M1D31M2D4M1D19M50H,16300
SRR14041381.23424818,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.23691637,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.23802093,NW_003528295.1,365625,365704,-3595,21M1D31M2D4M1D19M50H,16300
SRR14041381.24054394,NW_003528295.1,365625,365704,-3657,21M1D31M2D4M1D19M50H,16300
SRR14041381.24088865,NW_003528295.1,365625,365704,-3587,21M1D31M2D4M1D19M50H,16300
SRR14041381.24230141,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.24353984,NW_003528295.1,365625,365704,-3628,21M1D31M2D4M1D19M50H,16300
SRR14041381.24362597,NW_003528295.1,365625,365704,-3634,23M1D29M2D4M1D19M50H,16300
SRR14041381.24373928,NW_003528295.1,365625,365704,-3595,21M1D31M2D4M1D19M50H,16300
SRR14041381.25033555,NW_003528295.1,365625,365704,-3603,21M1D31M2D4M1D19M50H,16300
SRR14041381.25219649,NW_003528295.1,365625,365678,-3681,73S21M1D31M,16300
SRR14041381.25391215,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.25456446,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.25708397,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.25746755,NW_003528295.1,365625,365704,-3612,21M1D31M2D4M1D19M50H,16300
SRR14041381.26027096,NW_003528295.1,365625,365704,-3581,21M1D31M2D4M1D19M50H,16300
SRR14041381.26077145,NW_003528295.1,365625,365704,-3615,21M1D31M2D4M1D19M50H,16300
SRR14041381.26412917,NW_003528295.1,365625,365704,-3593,21M1D31M2D4M1D19M50H,16300
SRR14041381.26442394,NW_003528295.1,365625,365704,-3637,21M1D31M2D4M1D19M50H,16300
SRR14041381.26901794,NW_003528295.1,365625,365704,-3614,21M1D31M2D4M1D19M50H,16300
SRR14041381.26908314,NW_003528295.1,365625,365704,-3649,21M1D33M3D21M50H,16300
SRR14041381.27598756,NW_003528295.1,365625,365704,-3581,21M1D31M2D4M1D19M50H,16300
SRR14041381.27662486,NW_003528295.1,365625,365704,-3622,21M1D31M2D4M1D19M50H,16300
SRR14041381.27673536,NW_003528295.1,365625,365704,-3612,21M1D31M2D4M1D19M50H,16300
SRR14041381.27797024,NW_003528295.1,365625,365704,-3573,21M1D31M2D4M1D19M50H,16300
SRR14041381.27873397,NW_003528295.1,365625,365704,-3636,21M1D31M2D4M1D19M50H,16300
SRR14041381.27979820,NW_003528295.1,365625,365704,-3631,21M1D31M2D4M1D19M50H,16300
SRR14041381.27992403,NW_003528295.1,365625,365704,-3653,21M1D31M2D4M1D19M50H,16300
SRR14041381.28040787,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.28223814,NW_003528295.1,365625,365704,-3595,21M1D31M2D4M1D19M50H,16300
SRR14041381.28361675,NW_003528295.1,365625,365704,-3635,21M1D31M2D4M1D19M50H,16300
SRR14041381.28537362,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.28796802,NW_003528295.1,365625,365704,-3632,21M1D31M2D4M1D19M50H,16300
SRR14041381.28853741,NW_003528295.1,365625,365704,-3658,21M1D31M2D4M1D19M50H,16300
SRR14041381.28980889,NW_003528295.1,365625,365704,-3691,21M1D31M2D4M1D19M50H,16300
SRR14041381.29089596,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.29146719,NW_003528295.1,365625,365704,-3632,21M1D31M2D4M1D19M50H,16300
SRR14041381.29821899,NW_003528295.1,365625,365704,-3632,21M1D31M2D4M1D19M50H,16300
SRR14041381.30083463,NW_003528295.1,365625,365704,-3592,21M1D31M2D4M1D19M50H,16300
SRR14041381.30190205,NW_003528295.1,365625,365704,-3625,21M1D31M2D4M1D19M50H,16300
SRR14041381.30502820,NW_003528295.1,365625,365704,-3624,21M1D31M2D4M1D19M50H,16300
SRR14041381.30511851,NW_003528295.1,365625,365704,-3605,21M1D31M2D4M1D19M50H,16300
SRR14041381.30521571,NW_003528295.1,365625,365704,-3610,12H21M1D31M2D4M1D19M38H,16300
SRR14041381.30550448,NW_003528295.1,365625,365704,-3604,21M1D31M2D4M1D19M50H,16300
SRR14041381.30568929,NW_003528295.1,365625,365704,-3606,21M1D31M2D4M1D19M50H,16300
SRR14041381.30778206,NW_003528295.1,365625,365704,-3623,21M1D31M2D4M1D19M50H,16300
SRR14041381.30794485,NW_003528295.1,365625,365704,-3601,21M1D31M2D4M1D19M50H,16300
SRR14041381.30797554,NW_003528295.1,365625,365704,-3620,21M1D31M2D4M1D19M50H,16300
SRR14041381.31083800,NW_003528295.1,365625,365704,-3605,21M1D31M2D4M1D19M50H,16300
SRR14041381.31124062,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.31378378,NW_003528295.1,365625,365704,-3649,21M1D31M2D4M1D19M50H,16300
SRR14041381.31639090,NW_003528295.1,365625,365704,-3627,21M1D31M2D4M1D19M50H,16300
SRR14041381.31903425,NW_003528295.1,365625,365704,-3575,21M1D31M2D4M1D19M50H,16300
SRR14041381.31953973,NW_003528295.1,365625,365704,-3573,21M1D31M2D4M1D19M50H,16300
SRR14041381.32030799,NW_003528295.1,365625,365704,-3603,21M1D31M2D4M1D19M50H,16300
SRR14041381.32347549,NW_003528295.1,365625,365704,-3654,21M1D31M2D4M1D19M50H,16300
SRR14041381.32374300,NW_003528295.1,365625,365704,-3633,21M1D31M2D4M1D19M50H,16300
SRR14041381.32724386,NW_003528295.1,365625,365704,-3599,21M1D31M2D4M1D19M50H,16300
SRR14041381.32835330,NW_003528295.1,365625,365704,-3629,21M1D31M2D4M1D19M50H,16300
SRR14041381.33063078,NW_003528295.1,365625,365704,-3598,21M1D31M2D4M1D19M50H,16300
SRR14041381.33171393,NW_003528295.1,365625,365704,-3625,21M1D31M2D4M1D19M50H,16300
SRR14041381.731161,NW_003528295.1,365625,365704,-3856,21M1D31M2D4M1D19M50H,16300
SRR14041381.7715950,NW_003528295.1,365625,365704,-3856,21M1D31M2D4M1D19M47H,16300
SRR14041381.9291570,NW_003528295.1,365625,365704,-3856,21M1D31M2D4M1D19M50H,16300
SRR14041381.17972757,NW_003528295.1,365625,365704,-3856,21M1D31M2D4M1D19M47H,16300
SRR14041381.18764407,NW_003528295.1,365625,365704,-3856,21M1D31M2D4M1D19M50H,16300
SRR14041381.19347478,NW_003528295.1,365625,365704,-3856,21M1D31M2D4M1D19M50H,16300
SRR14041381.26898290,NW_003528295.1,365625,365704,-3856,21M1D31M2D4M1D19M50H,16300
SRR14041381.29904975,NW_003528295.1,365625,365704,-3856,21M1D30M3D4M1D19M51H,16300
SRR14041381.47625,NW_003528295.1,365626,365704,-3590,20M1D31M2D4M1D19M51H,16619
SRR14041381.179116,NW_003528295.1,365626,365704,-3583,20M1D31M2D4M1D19M51H,16619
SRR14041381.193848,NW_003528295.1,365626,365704,-3599,20M1D31M2D4M1D19M51H,16619
SRR14041381.201882,NW_003528295.1,365626,365704,-3632,20M1D31M2D4M1D19M51H,16619
SRR14041381.320658,NW_003528295.1,365626,365704,-3710,20M1D31M2D4M1D19M51H,16619
SRR14041381.383588,NW_003528295.1,365626,365704,-3595,20M1D31M2D4M1D19M51H,16619
SRR14041381.429530,NW_003528295.1,365626,365704,-3618,20M1D31M2D4M1D19M51H,16619
SRR14041381.602107,NW_003528295.1,365626,365704,-3611,20M1D31M2D4M1D19M51H,16619
SRR14041381.673564,NW_003528295.1,365626,365704,-3589,20M1D31M2D4M1D19M51H,16619
SRR14041381.773378,NW_003528295.1,365626,365704,-3582,20M1D31M2D4M1D19M51H,16619
SRR14041381.911315,NW_003528295.1,365626,365704,-3621,20M1D31M2D4M1D19M51H,16619
SRR14041381.914738,NW_003528295.1,365626,365704,-3609,20M1D31M2D4M1D19M51H,16619
SRR14041381.972959,NW_003528295.1,365626,365704,-3609,20M1D31M2D4M1D19M51H,16619
SRR14041381.1139851,NW_003528295.1,365626,365704,-3650,20M1D31M2D4M1D19M51H,16619
SRR14041381.1245053,NW_003528295.1,365626,365704,-3584,20M1D31M2D4M1D19M51H,16619
SRR14041381.1270017,NW_003528295.1,365626,365704,-3601,20M1D31M2D4M1D19M51H,16619
SRR14041381.1307595,NW_003528295.1,365626,365704,-3637,20M1D31M2D4M1D19M51H,16619
SRR14041381.1324993,NW_003528295.1,365626,365704,-3621,20M1D31M2D4M1D19M51H,16619
SRR14041381.1570562,NW_003528295.1,365626,365704,-3656,20M1D31M2D4M1D19M51H,16619
SRR14041381.1825626,NW_003528295.1,365626,365704,-3609,20M1D31M2D4M1D19M51H,16619
SRR14041381.1843460,NW_003528295.1,365626,365704,-3624,20M1D31M2D4M1D19M51H,16619
SRR14041381.1875022,NW_003528295.1,365626,365704,-3593,20M1D31M2D4M1D19M51H,16619
SRR14041381.1901852,NW_003528295.1,365626,365704,-3655,20M1D31M2D4M1D19M51H,16619
SRR14041381.1957489,NW_003528295.1,365626,365704,-3634,20M1D33M3D21M51H,16619
SRR14041381.2056607,NW_003528295.1,365626,365704,-3589,20M1D31M2D4M1D19M51H,16619
SRR14041381.2070368,NW_003528295.1,365626,365704,-3608,20M1D31M2D4M1D19M51H,16619
SRR14041381.2324827,NW_003528295.1,365626,365704,-3633,20M1D31M2D4M1D19M51H,16619
SRR14041381.2793379,NW_003528295.1,365626,365704,-3584,20M1D31M2D4M1D19M51H,16619
SRR14041381.2845406,NW_003528295.1,365626,365704,-3622,20M1D31M2D4M1D19M51H,16619
SRR14041381.2972333,NW_003528295.1,365626,365704,-3588,20M1D31M2D4M1D19M51H,16619
SRR14041381.3029425,NW_003528295.1,365626,365704,-3598,20M1D31M2D4M1D19M51H,16619
SRR14041381.3050639,NW_003528295.1,365626,365704,-3683,20M1D31M2D4M1D19M51H,16619
SRR14041381.3680642,NW_003528295.1,365626,365704,-3710,20M1D31M2D4M1D19M51H,16619
SRR14041381.3947880,NW_003528295.1,365626,365704,-3649,20M1D31M2D4M1D19M51H,16619
SRR14041381.4251192,NW_003528295.1,365626,365704,-3607,20M1D31M2D4M1D19M51H,16619
SRR14041381.4550672,NW_003528295.1,365626,365704,-3591,20M1D31M2D4M1D19M51H,16619
SRR14041381.4735180,NW_003528295.1,365626,365704,-3585,14M1D37M2D4M1D19M51H,16619
SRR14041381.4809753,NW_003528295.1,365626,365704,-3627,20M1D31M2D4M1D19M51H,16619
SRR14041381.4937183,NW_003528295.1,365626,365704,-3624,20M1D31M2D4M1D19M51H,16619
SRR14041381.4948752,NW_003528295.1,365626,365704,-3586,20M1D31M2D4M1D19M51H,16619
SRR14041381.5075196,NW_003528295.1,365626,365704,-3627,20M1D31M2D4M1D19M51H,16619
SRR14041381.5093992,NW_003528295.1,365626,365704,-3631,20M1D31M2D4M1D19M51H,16619
SRR14041381.5312020,NW_003528295.1,365626,365704,-3592,20M1D31M2D4M1D19M51H,16619
SRR14041381.5357855,NW_003528295.1,365626,365704,-3631,20M1D31M2D4M1D19M51H,16619
SRR14041381.5569823,NW_003528295.1,365626,365704,-3603,20M1D31M2D4M1D19M51H,16619
SRR14041381.5608468,NW_003528295.1,365626,365704,-3612,20M1D31M2D4M1D19M51H,16619
SRR14041381.5658756,NW_003528295.1,365626,365704,-3600,20M1D31M2D4M1D19M51H,16619
SRR14041381.5668373,NW_003528295.1,365626,365704,-3623,20M1D31M2D4M1D19M51H,16619
SRR14041381.5688841,NW_003528295.1,365626,365704,-3598,20M1D31M2D4M1D19M51H,16619
SRR14041381.6067605,NW_003528295.1,365626,365704,-3589,20M1D31M2D4M1D19M51H,16619
SRR14041381.6239987,NW_003528295.1,365626,365704,-3631,20M1D31M2D4M1D19M51H,16619
SRR14041381.6334068,NW_003528295.1,365626,365704,-3590,20M1D31M2D4M1D19M51H,16619
SRR14041381.6720364,NW_003528295.1,365626,365704,-3657,20M1D31M2D4M1D19M51H,16619
SRR14041381.6749341,NW_003528295.1,365626,365704,-3602,20M1D31M2D4M1D19M51H,16619
SRR14041381.6894753,NW_003528295.1,365626,365704,-3603,20M1D31M2D4M1D19M51H,16619
SRR14041381.6922081,NW_003528295.1,365626,365704,-3590,20M1D31M2D4M1D19M51H,16619
SRR14041381.6991368,NW_003528295.1,365626,365704,-3617,20M1D31M2D4M1D19M51H,16619
SRR14041381.7138528,NW_003528295.1,365626,365704,-3574,20M1D31M2D4M1D19M51H,16619
SRR14041381.7482424,NW_003528295.1,365626,365704,-3639,20M1D31M2D4M1D19M51H,16619
SRR14041381.7550422,NW_003528295.1,365626,365704,-3601,20M1D31M2D4M1D19M51H,16619
SRR14041381.7595812,NW_003528295.1,365626,365704,-3633,20M1D31M2D4M1D19M51H,16619
SRR14041381.7848396,NW_003528295.1,365626,365704,-3606,20M1D31M2D4M1D19M51H,16619
SRR14041381.7849552,NW_003528295.1,365626,365704,-3690,20M1D31M2D4M1D19M51H,16619
SRR14041381.7925348,NW_003528295.1,365626,365704,-3591,20M1D31M2D4M1D19M51H,16619
SRR14041381.8262454,NW_003528295.1,365626,365704,-3630,20M1D31M2D4M1D19M51H,16619
SRR14041381.8290806,NW_003528295.1,365626,365704,-3650,20M1D31M2D4M1D19M51H,16619
SRR14041381.8520204,NW_003528295.1,365626,365704,-3613,20M1D31M2D4M1D19M51H,16619
SRR14041381.8635206,NW_003528295.1,365626,365704,-3629,20M1D31M2D4M1D19M51H,16619
SRR14041381.8901403,NW_003528295.1,365626,365704,-3580,20M1D31M2D4M1D19M51H,16619
SRR14041381.8919127,NW_003528295.1,365626,365704,-3601,20M1D31M2D4M1D19M51H,16619
SRR14041381.9168332,NW_003528295.1,365626,365704,-3600,20M1D31M2D4M1D19M51H,16619
SRR14041381.9246439,NW_003528295.1,365626,365704,-3595,20M1D31M2D4M1D19M51H,16619
SRR14041381.9310479,NW_003528295.1,365626,365704,-3607,20M1D31M2D4M1D19M51H,16619
SRR14041381.9339935,NW_003528295.1,365626,365704,-3590,20M1D31M2D4M1D19M51H,16619
SRR14041381.9396706,NW_003528295.1,365626,365704,-3615,20M1D31M2D4M1D19M51H,16619
SRR14041381.9506671,NW_003528295.1,365626,365704,-3660,20M1D31M2D4M1D19M51H,16619
SRR14041381.9604454,NW_003528295.1,365626,365704,-3628,20M1D31M2D4M1D19M51H,16619
SRR14041381.9934901,NW_003528295.1,365626,365704,-3602,20M1D31M2D4M1D19M51H,16619
SRR14041381.10000306,NW_003528295.1,365626,365704,-3632,20M1D31M2D4M1D19M51H,16619
SRR14041381.10134870,NW_003528295.1,365626,365704,-3613,20M1D31M2D4M1D19M51H,16619
SRR14041381.10184553,NW_003528295.1,365626,365704,-3589,20M1D31M2D4M1D19M51H,16619
SRR14041381.10472864,NW_003528295.1,365626,365704,-3660,20M1D31M2D4M1D19M51H,16619
SRR14041381.10615062,NW_003528295.1,365626,365704,-3593,20M1D31M2D4M1D19M51H,16619
