chromosome,source,feature,start,end,score,strand,frame,Name,gbkey,gene_biotype,Parent,transcript_id,protein_id,pseudo,partial,ID,locus_tag,inference,Dbxref,end_range,product,start_range,Note
NW_003526940.1,RefSeq,CDS,2821957,2822075,.,-,2,XP_003382172.1,CDS,,rna-XM_003382124.1,,"XP_003382172.1
",,,cds-XP_003382172.1,Tsp_09019,,"GenBank:XP_003382172.1,GeneID:10902656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2821710,2821823,.,-,0,XP_003382172.1,CDS,,rna-XM_003382124.1,,"XP_003382172.1
",,,cds-XP_003382172.1,Tsp_09019,,"GenBank:XP_003382172.1,GeneID:10902656",,hypothetical protein,,
NW_003526940.1,RefSeq,gene,2823891,2825868,.,+,.,Tsp_09020,Gene,protein_coding,,,,,,gene-Tsp_09020,"Tsp_09020
",,GeneID:10902657,,,,
NW_003526940.1,RefSeq,mRNA,2823891,2825868,.,+,.,XM_003382125.1,mRNA,,gene-Tsp_09020,"XM_003382125.1
",,,,rna-XM_003382125.1,Tsp_09020,,"GenBank:XM_003382125.1,GeneID:10902657",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,2823891,2823971,.,+,.,,mRNA,,rna-XM_003382125.1,"XM_003382125.1
",,,,exon-XM_003382125.1-1,Tsp_09020,,"GenBank:XM_003382125.1,GeneID:10902657",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,2824349,2824417,.,+,.,,mRNA,,rna-XM_003382125.1,"XM_003382125.1
",,,,exon-XM_003382125.1-2,Tsp_09020,,"GenBank:XM_003382125.1,GeneID:10902657",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,2825477,2825558,.,+,.,,mRNA,,rna-XM_003382125.1,"XM_003382125.1
",,,,exon-XM_003382125.1-3,Tsp_09020,,"GenBank:XM_003382125.1,GeneID:10902657",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,2825702,2825868,.,+,.,,mRNA,,rna-XM_003382125.1,"XM_003382125.1
",,,,exon-XM_003382125.1-4,Tsp_09020,,"GenBank:XM_003382125.1,GeneID:10902657",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2823891,2823971,.,+,0,XP_003382173.1,CDS,,rna-XM_003382125.1,,"XP_003382173.1
",,,cds-XP_003382173.1,Tsp_09020,,"GenBank:XP_003382173.1,GeneID:10902657",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2824349,2824417,.,+,0,XP_003382173.1,CDS,,rna-XM_003382125.1,,"XP_003382173.1
",,,cds-XP_003382173.1,Tsp_09020,,"GenBank:XP_003382173.1,GeneID:10902657",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2825477,2825558,.,+,0,XP_003382173.1,CDS,,rna-XM_003382125.1,,"XP_003382173.1
",,,cds-XP_003382173.1,Tsp_09020,,"GenBank:XP_003382173.1,GeneID:10902657",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2825702,2825868,.,+,2,XP_003382173.1,CDS,,rna-XM_003382125.1,,"XP_003382173.1
",,,cds-XP_003382173.1,Tsp_09020,,"GenBank:XP_003382173.1,GeneID:10902657",,hypothetical protein,,
NW_003526940.1,RefSeq,gene,2825945,2826250,.,+,.,Tsp_09021,Gene,protein_coding,,,,,,gene-Tsp_09021,"Tsp_09021
",,GeneID:10902658,,,,
NW_003526940.1,RefSeq,mRNA,2825945,2826250,.,+,.,XM_003382126.1,mRNA,,gene-Tsp_09021,"XM_003382126.1
",,,,rna-XM_003382126.1,Tsp_09021,,"GenBank:XM_003382126.1,GeneID:10902658",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,2825945,2826250,.,+,.,,mRNA,,rna-XM_003382126.1,"XM_003382126.1
",,,,exon-XM_003382126.1-1,Tsp_09021,,"GenBank:XM_003382126.1,GeneID:10902658",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2825945,2826250,.,+,0,XP_003382174.1,CDS,,rna-XM_003382126.1,,"XP_003382174.1
",,,cds-XP_003382174.1,Tsp_09021,,"GenBank:XP_003382174.1,GeneID:10902658",,hypothetical protein,,
NW_003526940.1,RefSeq,gene,2828276,2829704,.,-,.,Tsp_09022,Gene,protein_coding,,,,,,gene-Tsp_09022,"Tsp_09022
",,GeneID:10902659,,,,
NW_003526940.1,RefSeq,mRNA,2828276,2829704,.,-,.,XM_003382127.1,mRNA,,gene-Tsp_09022,"XM_003382127.1
",,,,rna-XM_003382127.1,Tsp_09022,,"GenBank:XM_003382127.1,GeneID:10902659",,hypothetical protein,,
NW_003526940.1,RefSeq,exon,2828469,2828593,.,-,.,,mRNA,,rna-XM_003382127.1,"XM_003382127.1
",,,,exon-XM_003382127.1-4,Tsp_09022,,"GenBank:XM_003382127.1,GeneID:10902659",,hypothetical protein,,
NW_003526940.1,RefSeq,exon,2828276,2828458,.,-,.,,mRNA,,rna-XM_003382127.1,"XM_003382127.1
",,,,exon-XM_003382127.1-5,Tsp_09022,,"GenBank:XM_003382127.1,GeneID:10902659",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2828469,2828593,.,-,2,XP_003382175.1,CDS,,rna-XM_003382127.1,,"XP_003382175.1
",,,cds-XP_003382175.1,Tsp_09022,,"GenBank:XP_003382175.1,GeneID:10902659",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,2828276,2828458,.,-,0,XP_003382175.1,CDS,,rna-XM_003382127.1,,"XP_003382175.1
",,,cds-XP_003382175.1,Tsp_09022,,"GenBank:XP_003382175.1,GeneID:10902659",,hypothetical protein,,
NW_003526943.1,RefSeq,gene,2673517,2674342,.,+,.,Tsp_00703,Gene,protein_coding,,,,,,gene-Tsp_00703,"Tsp_00703
",,GeneID:10903914,,,,
NW_003526943.1,RefSeq,mRNA,2673517,2674342,.,+,.,XM_003376428.1,mRNA,,gene-Tsp_00703,"XM_003376428.1
",,,,rna-XM_003376428.1,Tsp_00703,,"GenBank:XM_003376428.1,GeneID:10903914",,ATP-dependent RNA helicase DDX19B,,
NW_003526943.1,RefSeq,exon,2673517,2673600,.,+,.,,mRNA,,rna-XM_003376428.1,"XM_003376428.1
",,,,exon-XM_003376428.1-1,Tsp_00703,,"GenBank:XM_003376428.1,GeneID:10903914",,ATP-dependent RNA helicase DDX19B,,
NW_003526943.1,RefSeq,exon,2674232,2674342,.,+,.,,mRNA,,rna-XM_003376428.1,"XM_003376428.1
",,,,exon-XM_003376428.1-2,Tsp_00703,,"GenBank:XM_003376428.1,GeneID:10903914",,ATP-dependent RNA helicase DDX19B,,
NW_003526943.1,RefSeq,CDS,2673517,2673600,.,+,0,XP_003376476.1,CDS,,rna-XM_003376428.1,,"XP_003376476.1
",,,cds-XP_003376476.1,Tsp_00703,,"GenBank:XP_003376476.1,GeneID:10903914",,ATP-dependent RNA helicase DDX19B,,
NW_003526943.1,RefSeq,CDS,2674232,2674342,.,+,0,XP_003376476.1,CDS,,rna-XM_003376428.1,,"XP_003376476.1
",,,cds-XP_003376476.1,Tsp_00703,,"GenBank:XP_003376476.1,GeneID:10903914",,ATP-dependent RNA helicase DDX19B,,
NW_003526943.1,RefSeq,gene,2675235,2677852,.,-,.,Tsp_00702,Gene,protein_coding,,,,,,gene-Tsp_00702,"Tsp_00702
",,GeneID:10903915,,,,
NW_003526943.1,RefSeq,mRNA,2675235,2677852,.,-,.,XM_003376429.1,mRNA,,gene-Tsp_00702,"XM_003376429.1
",,,,rna-XM_003376429.1,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2677821,2677852,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-1,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2677341,2677390,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-2,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2677198,2677283,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-3,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2677030,2677137,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-4,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2676703,2676957,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-5,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2676467,2676589,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-6,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2676256,2676323,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-7,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2676135,2676186,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-8,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2676045,2676090,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-9,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,exon,2675235,2675326,.,-,.,,mRNA,,rna-XM_003376429.1,"XM_003376429.1
",,,,exon-XM_003376429.1-10,Tsp_00702,,"GenBank:XM_003376429.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2677821,2677852,.,-,0,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2677341,2677390,.,-,1,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2677198,2677283,.,-,2,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2677030,2677137,.,-,0,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2676703,2676957,.,-,0,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2676467,2676589,.,-,0,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2676256,2676323,.,-,0,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2676135,2676186,.,-,1,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2676045,2676090,.,-,0,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,CDS,2675235,2675326,.,-,2,XP_003376477.1,CDS,,rna-XM_003376429.1,,"XP_003376477.1
",,,cds-XP_003376477.1,Tsp_00702,,"GenBank:XP_003376477.1,GeneID:10903915",,nascent polypeptide-associated complex subunit alpha,,
NW_003526943.1,RefSeq,gene,2678848,2685736,.,-,.,Tsp_00701,Gene,protein_coding,,,,,,gene-Tsp_00701,"Tsp_00701
",,GeneID:10903916,,,,
NW_003526943.1,RefSeq,mRNA,2678848,2685736,.,-,.,XM_003376430.1,mRNA,,gene-Tsp_00701,"XM_003376430.1
",,,,rna-XM_003376430.1,Tsp_00701,,"GenBank:XM_003376430.1,GeneID:10903916",,zinc knuckle protein,,
NW_003526943.1,RefSeq,exon,2681004,2685736,.,-,.,,mRNA,,rna-XM_003376430.1,"XM_003376430.1
",,,,exon-XM_003376430.1-1,Tsp_00701,,"GenBank:XM_003376430.1,GeneID:10903916",,zinc knuckle protein,,
NW_003526943.1,RefSeq,exon,2679526,2679672,.,-,.,,mRNA,,rna-XM_003376430.1,"XM_003376430.1
",,,,exon-XM_003376430.1-2,Tsp_00701,,"GenBank:XM_003376430.1,GeneID:10903916",,zinc knuckle protein,,
NW_003526943.1,RefSeq,exon,2678848,2679247,.,-,.,,mRNA,,rna-XM_003376430.1,"XM_003376430.1
",,,,exon-XM_003376430.1-3,Tsp_00701,,"GenBank:XM_003376430.1,GeneID:10903916",,zinc knuckle protein,,
NW_003526943.1,RefSeq,CDS,2681004,2685736,.,-,0,XP_003376478.1,CDS,,rna-XM_003376430.1,,"XP_003376478.1
",,,cds-XP_003376478.1,Tsp_00701,,"GenBank:XP_003376478.1,GeneID:10903916",,zinc knuckle protein,,
NW_003526943.1,RefSeq,CDS,2679526,2679672,.,-,1,XP_003376478.1,CDS,,rna-XM_003376430.1,,"XP_003376478.1
",,,cds-XP_003376478.1,Tsp_00701,,"GenBank:XP_003376478.1,GeneID:10903916",,zinc knuckle protein,,
NW_003526943.1,RefSeq,CDS,2678848,2679247,.,-,1,XP_003376478.1,CDS,,rna-XM_003376430.1,,"XP_003376478.1
",,,cds-XP_003376478.1,Tsp_00701,,"GenBank:XP_003376478.1,GeneID:10903916",,zinc knuckle protein,,
NW_003526943.1,RefSeq,gene,2686162,2686796,.,+,.,Tsp_00700,Gene,protein_coding,,,,,,gene-Tsp_00700,"Tsp_00700
",,GeneID:10903917,,,,
NW_003526943.1,RefSeq,mRNA,2686162,2686796,.,+,.,XM_003376431.1,mRNA,,gene-Tsp_00700,"XM_003376431.1
",,,,rna-XM_003376431.1,Tsp_00700,,"GenBank:XM_003376431.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,exon,2686162,2686190,.,+,.,,mRNA,,rna-XM_003376431.1,"XM_003376431.1
",,,,exon-XM_003376431.1-1,Tsp_00700,,"GenBank:XM_003376431.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,exon,2686209,2686357,.,+,.,,mRNA,,rna-XM_003376431.1,"XM_003376431.1
",,,,exon-XM_003376431.1-2,Tsp_00700,,"GenBank:XM_003376431.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,exon,2686450,2686484,.,+,.,,mRNA,,rna-XM_003376431.1,"XM_003376431.1
",,,,exon-XM_003376431.1-3,Tsp_00700,,"GenBank:XM_003376431.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,exon,2686614,2686796,.,+,.,,mRNA,,rna-XM_003376431.1,"XM_003376431.1
",,,,exon-XM_003376431.1-4,Tsp_00700,,"GenBank:XM_003376431.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2686162,2686190,.,+,0,XP_003376479.1,CDS,,rna-XM_003376431.1,,"XP_003376479.1
",,,cds-XP_003376479.1,Tsp_00700,,"GenBank:XP_003376479.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2686209,2686357,.,+,1,XP_003376479.1,CDS,,rna-XM_003376431.1,,"XP_003376479.1
",,,cds-XP_003376479.1,Tsp_00700,,"GenBank:XP_003376479.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2686450,2686484,.,+,2,XP_003376479.1,CDS,,rna-XM_003376431.1,,"XP_003376479.1
",,,cds-XP_003376479.1,Tsp_00700,,"GenBank:XP_003376479.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2686614,2686796,.,+,0,XP_003376479.1,CDS,,rna-XM_003376431.1,,"XP_003376479.1
",,,cds-XP_003376479.1,Tsp_00700,,"GenBank:XP_003376479.1,GeneID:10903917",,hypothetical protein,,
NW_003526943.1,RefSeq,gene,2689262,2690156,.,-,.,Tsp_00699,Gene,protein_coding,,,,,,gene-Tsp_00699,"Tsp_00699
",,GeneID:10903918,,,,
NW_003526943.1,RefSeq,mRNA,2689262,2690156,.,-,.,XM_003376432.1,mRNA,,gene-Tsp_00699,"XM_003376432.1
",,,,rna-XM_003376432.1,Tsp_00699,,"GenBank:XM_003376432.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,exon,2690088,2690156,.,-,.,,mRNA,,rna-XM_003376432.1,"XM_003376432.1
",,,,exon-XM_003376432.1-1,Tsp_00699,,"GenBank:XM_003376432.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,exon,2689843,2690043,.,-,.,,mRNA,,rna-XM_003376432.1,"XM_003376432.1
",,,,exon-XM_003376432.1-2,Tsp_00699,,"GenBank:XM_003376432.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,exon,2689628,2689780,.,-,.,,mRNA,,rna-XM_003376432.1,"XM_003376432.1
",,,,exon-XM_003376432.1-3,Tsp_00699,,"GenBank:XM_003376432.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,exon,2689262,2689465,.,-,.,,mRNA,,rna-XM_003376432.1,"XM_003376432.1
",,,,exon-XM_003376432.1-4,Tsp_00699,,"GenBank:XM_003376432.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,CDS,2690088,2690156,.,-,0,XP_003376480.1,CDS,,rna-XM_003376432.1,,"XP_003376480.1
",,,cds-XP_003376480.1,Tsp_00699,,"GenBank:XP_003376480.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,CDS,2689843,2690043,.,-,0,XP_003376480.1,CDS,,rna-XM_003376432.1,,"XP_003376480.1
",,,cds-XP_003376480.1,Tsp_00699,,"GenBank:XP_003376480.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,CDS,2689628,2689780,.,-,0,XP_003376480.1,CDS,,rna-XM_003376432.1,,"XP_003376480.1
",,,cds-XP_003376480.1,Tsp_00699,,"GenBank:XP_003376480.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,CDS,2689262,2689465,.,-,0,XP_003376480.1,CDS,,rna-XM_003376432.1,,"XP_003376480.1
",,,cds-XP_003376480.1,Tsp_00699,,"GenBank:XP_003376480.1,GeneID:10903918",,methylmalonic aciduria and homocystinuria type C protein,,
NW_003526943.1,RefSeq,gene,2691303,2698181,.,+,.,Tsp_00698,Gene,protein_coding,,,,,,gene-Tsp_00698,"Tsp_00698
",,GeneID:10903919,,,,
NW_003526943.1,RefSeq,mRNA,2691303,2698181,.,+,.,XM_003376433.1,mRNA,,gene-Tsp_00698,"XM_003376433.1
",,,,rna-XM_003376433.1,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,exon,2691303,2691332,.,+,.,,mRNA,,rna-XM_003376433.1,"XM_003376433.1
",,,,exon-XM_003376433.1-1,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,exon,2692170,2692689,.,+,.,,mRNA,,rna-XM_003376433.1,"XM_003376433.1
",,,,exon-XM_003376433.1-2,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,exon,2692717,2693209,.,+,.,,mRNA,,rna-XM_003376433.1,"XM_003376433.1
",,,,exon-XM_003376433.1-3,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,exon,2693499,2693609,.,+,.,,mRNA,,rna-XM_003376433.1,"XM_003376433.1
",,,,exon-XM_003376433.1-4,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,exon,2694679,2695643,.,+,.,,mRNA,,rna-XM_003376433.1,"XM_003376433.1
",,,,exon-XM_003376433.1-5,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,exon,2695691,2695781,.,+,.,,mRNA,,rna-XM_003376433.1,"XM_003376433.1
",,,,exon-XM_003376433.1-6,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,exon,2695868,2696547,.,+,.,,mRNA,,rna-XM_003376433.1,"XM_003376433.1
",,,,exon-XM_003376433.1-7,Tsp_00698,,"GenBank:XM_003376433.1,GeneID:10903919",,conserved hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2691303,2691332,.,+,0,XP_003376481.1,CDS,,rna-XM_003376433.1,,"XP_003376481.1
",,,cds-XP_003376481.1,Tsp_00698,,"GenBank:XP_003376481.1,GeneID:10903919",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2692170,2692689,.,+,0,XP_003376481.1,CDS,,rna-XM_003376433.1,,"XP_003376481.1
",,,cds-XP_003376481.1,Tsp_00698,,"GenBank:XP_003376481.1,GeneID:10903919",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2692717,2693209,.,+,2,XP_003376481.1,CDS,,rna-XM_003376433.1,,"XP_003376481.1
",,,cds-XP_003376481.1,Tsp_00698,,"GenBank:XP_003376481.1,GeneID:10903919",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2693499,2693609,.,+,1,XP_003376481.1,CDS,,rna-XM_003376433.1,,"XP_003376481.1
",,,cds-XP_003376481.1,Tsp_00698,,"GenBank:XP_003376481.1,GeneID:10903919",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2694679,2695643,.,+,1,XP_003376481.1,CDS,,rna-XM_003376433.1,,"XP_003376481.1
",,,cds-XP_003376481.1,Tsp_00698,,"GenBank:XP_003376481.1,GeneID:10903919",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2695691,2695781,.,+,2,XP_003376481.1,CDS,,rna-XM_003376433.1,,"XP_003376481.1
",,,cds-XP_003376481.1,Tsp_00698,,"GenBank:XP_003376481.1,GeneID:10903919",,hypothetical protein,,
NW_003526943.1,RefSeq,CDS,2695868,2696547,.,+,1,XP_003376481.1,CDS,,rna-XM_003376433.1,,"XP_003376481.1
",,,cds-XP_003376481.1,Tsp_00698,,"GenBank:XP_003376481.1,GeneID:10903919",,hypothetical protein,,
NW_003526943.1,RefSeq,gene,4565154,4566730,.,+,.,Tsp_01142,Gene,protein_coding,,,,,,gene-Tsp_01142,"Tsp_01142
",,GeneID:10905356,,,,
NW_003526943.1,RefSeq,mRNA,4565154,4566730,.,+,.,XM_003376894.1,mRNA,,gene-Tsp_01142,"XM_003376894.1
",,,,rna-XM_003376894.1,Tsp_01142,,"GenBank:XM_003376894.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,exon,4565154,4565162,.,+,.,,mRNA,,rna-XM_003376894.1,"XM_003376894.1
",,,,exon-XM_003376894.1-1,Tsp_01142,,"GenBank:XM_003376894.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,exon,4565578,4566175,.,+,.,,mRNA,,rna-XM_003376894.1,"XM_003376894.1
",,,,exon-XM_003376894.1-2,Tsp_01142,,"GenBank:XM_003376894.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,exon,4566257,4566660,.,+,.,,mRNA,,rna-XM_003376894.1,"XM_003376894.1
",,,,exon-XM_003376894.1-3,Tsp_01142,,"GenBank:XM_003376894.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,exon,4566680,4566730,.,+,.,,mRNA,,rna-XM_003376894.1,"XM_003376894.1
",,,,exon-XM_003376894.1-4,Tsp_01142,,"GenBank:XM_003376894.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,CDS,4565154,4565162,.,+,0,XP_003376942.1,CDS,,rna-XM_003376894.1,,"XP_003376942.1
",,,cds-XP_003376942.1,Tsp_01142,,"GenBank:XP_003376942.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,CDS,4565578,4566175,.,+,0,XP_003376942.1,CDS,,rna-XM_003376894.1,,"XP_003376942.1
",,,cds-XP_003376942.1,Tsp_01142,,"GenBank:XP_003376942.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,CDS,4566257,4566660,.,+,2,XP_003376942.1,CDS,,rna-XM_003376894.1,,"XP_003376942.1
",,,cds-XP_003376942.1,Tsp_01142,,"GenBank:XP_003376942.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,CDS,4566680,4566730,.,+,0,XP_003376942.1,CDS,,rna-XM_003376894.1,,"XP_003376942.1
",,,cds-XP_003376942.1,Tsp_01142,,"GenBank:XP_003376942.1,GeneID:10905356",,octopamine receptor 2,,
NW_003526943.1,RefSeq,gene,4567727,4568722,.,-,.,Tsp_01141,Gene,protein_coding,,,,,,gene-Tsp_01141,"Tsp_01141
",,GeneID:10905357,,,,
NW_003526943.1,RefSeq,mRNA,4567727,4568722,.,-,.,XM_003376895.1,mRNA,,gene-Tsp_01141,"XM_003376895.1
",,,,rna-XM_003376895.1,Tsp_01141,,"GenBank:XM_003376895.1,GeneID:10905357",,7 transmembrane receptor,,
NW_003526943.1,RefSeq,exon,4567727,4568722,.,-,.,,mRNA,,rna-XM_003376895.1,"XM_003376895.1
",,,,exon-XM_003376895.1-1,Tsp_01141,,"GenBank:XM_003376895.1,GeneID:10905357",,7 transmembrane receptor,,
NW_003526943.1,RefSeq,CDS,4567727,4568722,.,-,0,XP_003376943.1,CDS,,rna-XM_003376895.1,,"XP_003376943.1
",,,cds-XP_003376943.1,Tsp_01141,,"GenBank:XP_003376943.1,GeneID:10905357",,7 transmembrane receptor,,
NW_003526943.1,RefSeq,gene,4570710,4571198,.,-,.,Tsp_01140,Gene,protein_coding,,,,,,gene-Tsp_01140,"Tsp_01140
",,GeneID:10905358,,,,
